image_name,model_name,channel_segment,channel_nuclei,channel_axis,invert,normalize,diameter,do_3D,flow_threshold,cellprob_threshold,interp,min_size,max_size_fraction,niter,stitch_threshold,tile_overlap,type,duration,are,precision,recall,f1,jaccard_sklearn,jaccard_cellpose
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.6009228229522705,0.6616906123293285,0.34290175381456806,0.3338384038788108,0.3383093876706714,0.9744381828206893,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.7,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.7709920406341553,0.6616906123293285,0.34290175381456806,0.3338384038788108,0.3383093876706714,0.9744381828206893,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.7,0.0,False,15,0.5,100,0.0,0.1,Nuclei,3.7832000255584717,0.6565020078664674,0.3506248553067369,0.3366550810760882,0.3434979921335326,0.9742726438903226,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,70,True,0.3,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.728415012359619,0.784475127278228,0.6008981256941225,0.13131121399272902,0.215524872721772,0.9320665215561641,nan
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,False,False,100,True,0.7,0.1,False,15,0.5,100,0.0,0.1,Nuclei,7.564082145690918,0.7925671915563952,0.11783720320905089,0.8655070447099432,0.20743280844360482,0.1254937031903091,0.0017998934983018521
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,True,True,100,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.5418460369110107,0.7745194631504442,0.9928497689340916,0.12718207153806732,0.22548053684955585,0.9883866960075482,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,100,True,0.3,0.0,False,15,0.5,100,0.0,0.1,Nuclei,5.706972122192383,0.7872126263525872,0.6066256225214742,0.12902242319206988,0.21278737364741285,0.3675786861190667,0.0017835908917280994
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,False,True,30,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.5397000312805176,0.3207266384646855,0.5202049031871994,0.9784704322283867,0.6792733615353145,0.9814041674884156,nan
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,False,True,30,True,0.5,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.6407527923583984,0.3207266384646855,0.5202049031871994,0.9784704322283867,0.6792733615353145,0.9814041674884156,nan
20240305_P013T_A003_cropped_isotropic,nuclei,0,0,,False,True,50,True,0.5,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.5630698204040527,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9907085985241627,nan
20240305_P013T_A003_cropped_isotropic,nuclei,0,0,,False,True,70,True,0.5,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.5888562202453613,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9907187250607781,nan
20240305_P013T_A003_cropped_isotropic,nuclei,0,0,,True,True,70,True,0.3,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.528768539428711,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9901296284534158,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,30,True,0.7,0.0,False,15,0.5,100,0.0,0.1,Nuclei,3.626224994659424,0.11728033105129787,0.8032196940826212,0.9796856485010986,0.8827196689487021,0.973415714127867,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.1,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.5784430503845215,0.6992775694534393,0.33549829464324715,0.2724788112480893,0.30072243054656067,0.9757272592237702,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,70,True,0.5,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.684938907623291,0.7846958261555746,0.6282656614417294,0.12991230522213557,0.2153041738444253,0.9413017685505354,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.7,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.604886054992676,0.6704313372113035,0.34183474161000776,0.3181523797372304,0.32956866278869645,0.9747663612677998,nan
